cd_aluno,cd_curso,dt_saida,ds_motivo
370051,LED_FIS_EAD,2024-03-11,Outros
370256,LED_FIS_EAD,2024-03-11,Outros
370531,GES_AGR_EAD,2024-03-11,Outros
371147,SER_SOC_EAD,2024-03-11,Outros
371600,LED_FIS_EAD,2024-03-11,Outros
371767,ADE_SIS_EAD,2024-03-11,Outros
371945,LIC_PED_EAD,2024-03-11,Outros
141532,LIC_PED_EAD,2024-03-11,Outros
149355,ADM_EAD,2024-03-11,Outros
163978,GES_AMB_EAD,2024-03-11,Outros
187443,EDU.ESP_EAD,2024-03-11,Outros
203864,BED_FIS_EAD,2024-03-11,Outros
223130,GES_MAR_EAD,2024-03-11,Outros
229570,BED_FIS_EAD,2024-03-11,Outros
231310,GES_MAR_EAD,2024-03-11,Outros
237904,EDU_ESP_EAD,2024-03-11,Outros
250650,CIC_EAD,2024-03-11,Outros
260337,GES_MAR_EAD,2024-03-11,Outros
266497,REC_HUM_EAD,2024-03-11,Outros
267993,ADE_SIS_EAD,2024-03-11,Outros
286131,LOG_EAD,2024-03-11,Outros
288983,DES_INT_EAD,2024-03-11,Outros
292972,LED_FIS_EAD,2024-03-11,Outros
296633,LIC_PED_EAD,2024-03-11,Outros
300908,LOG_EAD,2024-03-11,Outros
309760,REC_HUM_EAD,2024-03-11,Outros
311802,ADM_EAD,2024-03-11,Outros
315498,EDU_ESP_EAD,2024-03-11,Outros
315816,GESFIN_EAD,2024-03-11,Outros
319396,LIC_PED_EAD,2024-03-11,Outros
328659,LOG_EAD,2024-03-11,Outros
333040,BED_FIS_EAD,2024-03-11,Outros
336562,CIC_EAD,2024-03-11,Outros
337062,LIC_PED_EAD,2024-03-11,Outros
340268,REC_HUM_EAD,2024-03-11,Outros
341906,LIC_PED_EAD,2024-03-11,Outros
349524,EST_COS_EAD,2024-03-11,Outros
350670,LIC_HIS_EAD,2024-03-11,Outros
352100,LIC_LET_EAD,2024-03-11,Outros
353068,BED_FIS_EAD,2024-03-11,Outros
354795,PRO_GER_EAD,2024-03-11,Outros
355990,BED_FIS_EAD,2024-03-11,Outros
356261,BED_FIS_EAD,2024-03-11,Outros
357144,GES_COM_EAD,2024-03-11,Outros
357160,CIC_EAD,2024-03-11,Outros
357276,CIC_EAD,2024-03-11,Outros
357470,GESFIN_EAD,2024-03-11,Outros
357470,GES_AMB_EAD,2024-03-11,Outros
357527,ADM_EAD,2024-03-11,Outros
357713,LIC_PED_EAD,2024-03-11,Outros
358507,LIC_PED_EAD,2024-03-11,Outros
359376,SER_SOC_EAD,2024-03-11,Outros
359473,ADM_EAD,2024-03-11,Outros
359724,PRO_GER_EAD,2024-03-11,Outros
359894,LIC_PED_EAD,2024-03-11,Outros
360307,LIC_PED_EAD,2024-03-11,Outros
361079,LIC_LET_EAD,2024-03-11,Outros
361338,LIC_PED_EAD,2024-03-11,Outros
361770,REC_HUM_EAD,2024-03-11,Outros
362881,LIC_PED_EAD,2024-03-11,Outros
363780,GES_AGR_EAD,2024-03-11,Outros
365481,LIC_PED_EAD,2024-03-11,Outros
365740,PRO_IND_EAD,2024-03-11,Outros
367344,LED_FIS_EAD,2024-03-11,Outros
367692,LOG_EAD,2024-03-11,Outros
367751,LIC_PED_EAD,2024-03-11,Outros
368022,LED_FIS_EAD,2024-03-11,Outros
368901,BED_FIS_EAD,2024-03-11,Outros
369436,REC_HUM_EAD,2024-03-11,Outros
369606,BED_FIS_EAD,2024-03-11,Outros
369770,GES_HOS_EAD,2024-03-11,Outros
369959,BED_FIS_EAD,2024-03-11,Outros
370051,LED_FIS_EAD,2024-03-11,Outros
370256,LED_FIS_EAD,2024-03-11,Outros
370531,GES_AGR_EAD,2024-03-11,Outros
371147,SER_SOC_EAD,2024-03-11,Outros
371600,LED_FIS_EAD,2024-03-11,Outros
371767,ADE_SIS_EAD,2024-03-11,Outros
371945,LIC_PED_EAD,2024-03-11,Outros
372011,PRO_GER_EAD,2024-03-11,Outros
372089,GESFIN_EAD,2024-03-11,Outros
372313,LIC_PED_EAD,2024-03-11,Outros
372991,EST_COS_EAD,2024-03-11,Outros
373867,EDU_ESP_EAD,2024-03-11,Outros
373913,LOG_EAD,2024-03-11,Outros
373930,LIC_PED_EAD,2024-03-11,Outros
374901,LIC_HIS_EAD,2024-03-11,Outros
374944,GES_AMB_EAD,2024-03-11,Outros
374979,LED_FIS_EAD,2024-03-11,Outros
375142,TEC_INF_EAD,2024-03-11,Outros
375282,LIC_PED_EAD,2024-03-11,Outros
376424,LIC_PED_EAD,2024-03-11,Outros
376483,BED_FIS_EAD,2024-03-11,Outros
376734,SER_SOC_EAD,2024-03-11,Outros
377218,LIC_PED_EAD,2024-03-11,Outros
378079,ADM_EAD,2024-03-11,Outros
378451,LIC_PED_EAD,2024-03-11,Outros
378664,BED_FIS_EAD,2024-03-11,Outros
378680,GES_MAR_EAD,2024-03-11,Outros
378818,SAU_PUB_EAD,2024-03-11,Outros
379399,LIC_PED_EAD,2024-03-11,Outros
379423,ADM_EAD,2024-03-11,Outros
379474,LIC_PED_EAD,2024-03-11,Outros
379784,LIC_HIS_EAD,2024-03-11,Outros
379954,PRO_GER_EAD,2024-03-11,Outros
380901,ADM_EAD,2024-03-11,Outros
381509,PRO_GER_EAD,2024-03-11,Outros
141532,LIC_PED_EAD,2024-03-11,Outros
149355,ADM_EAD,2024-03-11,Outros
163978,GES_AMB_EAD,2024-03-11,Outros
187443,EDU.ESP_EAD,2024-03-11,Outros
203864,BED_FIS_EAD,2024-03-11,Outros
223130,GES_MAR_EAD,2024-03-11,Outros
229570,BED_FIS_EAD,2024-03-11,Outros
231310,GES_MAR_EAD,2024-03-11,Outros
237904,EDU_ESP_EAD,2024-03-11,Outros
250650,CIC_EAD,2024-03-11,Outros
260337,GES_MAR_EAD,2024-03-11,Outros
266497,REC_HUM_EAD,2024-03-11,Outros
267993,ADE_SIS_EAD,2024-03-11,Outros
286131,LOG_EAD,2024-03-11,Outros
288983,DES_INT_EAD,2024-03-11,Outros
292972,LED_FIS_EAD,2024-03-11,Outros
296633,LIC_PED_EAD,2024-03-11,Outros
300908,LOG_EAD,2024-03-11,Outros
309760,REC_HUM_EAD,2024-03-11,Outros
311802,ADM_EAD,2024-03-11,Outros
315498,EDU_ESP_EAD,2024-03-11,Outros
315816,GESFIN_EAD,2024-03-11,Outros
319396,LIC_PED_EAD,2024-03-11,Outros
328659,LOG_EAD,2024-03-11,Outros
333040,BED_FIS_EAD,2024-03-11,Outros
336562,CIC_EAD,2024-03-11,Outros
337062,LIC_PED_EAD,2024-03-11,Outros
340268,REC_HUM_EAD,2024-03-11,Outros
341906,LIC_PED_EAD,2024-03-11,Outros
349524,EST_COS_EAD,2024-03-11,Outros
350670,LIC_HIS_EAD,2024-03-11,Outros
352100,LIC_LET_EAD,2024-03-11,Outros
353068,BED_FIS_EAD,2024-03-11,Outros
354795,PRO_GER_EAD,2024-03-11,Outros
355990,BED_FIS_EAD,2024-03-11,Outros
356261,BED_FIS_EAD,2024-03-11,Outros
357144,GES_COM_EAD,2024-03-11,Outros
357160,CIC_EAD,2024-03-11,Outros
357276,CIC_EAD,2024-03-11,Outros
357470,GESFIN_EAD,2024-03-11,Outros
357470,GES_AMB_EAD,2024-03-11,Outros
357527,ADM_EAD,2024-03-11,Outros
357713,LIC_PED_EAD,2024-03-11,Outros
358507,LIC_PED_EAD,2024-03-11,Outros
359376,SER_SOC_EAD,2024-03-11,Outros
359473,ADM_EAD,2024-03-11,Outros
359724,PRO_GER_EAD,2024-03-11,Outros
359894,LIC_PED_EAD,2024-03-11,Outros
360307,LIC_PED_EAD,2024-03-11,Outros
361079,LIC_LET_EAD,2024-03-11,Outros
361338,LIC_PED_EAD,2024-03-11,Outros
361770,REC_HUM_EAD,2024-03-11,Outros
362881,LIC_PED_EAD,2024-03-11,Outros
363780,GES_AGR_EAD,2024-03-11,Outros
365481,LIC_PED_EAD,2024-03-11,Outros
365740,PRO_IND_EAD,2024-03-11,Outros
367344,LED_FIS_EAD,2024-03-11,Outros
367692,LOG_EAD,2024-03-11,Outros
367751,LIC_PED_EAD,2024-03-11,Outros
368022,LED_FIS_EAD,2024-03-11,Outros
368901,BED_FIS_EAD,2024-03-11,Outros
369436,REC_HUM_EAD,2024-03-11,Outros
369606,BED_FIS_EAD,2024-03-11,Outros
369770,GES_HOS_EAD,2024-03-11,Outros
369959,BED_FIS_EAD,2024-03-11,Outros
370051,LED_FIS_EAD,2024-03-11,Outros
370256,LED_FIS_EAD,2024-03-11,Outros
370531,GES_AGR_EAD,2024-03-11,Outros
371147,SER_SOC_EAD,2024-03-11,Outros
371600,LED_FIS_EAD,2024-03-11,Outros
371767,ADE_SIS_EAD,2024-03-11,Outros
371945,LIC_PED_EAD,2024-03-11,Outros
372011,PRO_GER_EAD,2024-03-11,Outros
372089,GESFIN_EAD,2024-03-11,Outros
372313,LIC_PED_EAD,2024-03-11,Outros
372991,EST_COS_EAD,2024-03-11,Outros
373867,EDU_ESP_EAD,2024-03-11,Outros
373913,LOG_EAD,2024-03-11,Outros
373930,LIC_PED_EAD,2024-03-11,Outros
374901,LIC_HIS_EAD,2024-03-11,Outros
374944,GES_AMB_EAD,2024-03-11,Outros
374979,LED_FIS_EAD,2024-03-11,Outros
375142,TEC_INF_EAD,2024-03-11,Outros
375282,LIC_PED_EAD,2024-03-11,Outros
376424,LIC_PED_EAD,2024-03-11,Outros
376483,BED_FIS_EAD,2024-03-11,Outros
376734,SER_SOC_EAD,2024-03-11,Outros
377218,LIC_PED_EAD,2024-03-11,Outros
378079,ADM_EAD,2024-03-11,Outros
378451,LIC_PED_EAD,2024-03-11,Outros
378664,BED_FIS_EAD,2024-03-11,Outros
378680,GES_MAR_EAD,2024-03-11,Outros
378818,SAU_PUB_EAD,2024-03-11,Outros
379399,LIC_PED_EAD,2024-03-11,Outros
379423,ADM_EAD,2024-03-11,Outros
379474,LIC_PED_EAD,2024-03-11,Outros
379784,LIC_HIS_EAD,2024-03-11,Outros
379954,PRO_GER_EAD,2024-03-11,Outros
380901,ADM_EAD,2024-03-11,Outros
381509,PRO_GER_EAD,2024-03-11,Outros
141532,LIC_PED_EAD,2024-03-11,Outros
149355,ADM_EAD,2024-03-11,Outros
163978,GES_AMB_EAD,2024-03-11,Outros
187443,EDU.ESP_EAD,2024-03-11,Outros
203864,BED_FIS_EAD,2024-03-11,Outros
223130,GES_MAR_EAD,2024-03-11,Outros
229570,BED_FIS_EAD,2024-03-11,Outros
231310,GES_MAR_EAD,2024-03-11,Outros
237904,EDU_ESP_EAD,2024-03-11,Outros
250650,CIC_EAD,2024-03-11,Outros
260337,GES_MAR_EAD,2024-03-11,Outros
266497,REC_HUM_EAD,2024-03-11,Outros
267993,ADE_SIS_EAD,2024-03-11,Outros
286131,LOG_EAD,2024-03-11,Outros
288983,DES_INT_EAD,2024-03-11,Outros
292972,LED_FIS_EAD,2024-03-11,Outros
296633,LIC_PED_EAD,2024-03-11,Outros
300908,LOG_EAD,2024-03-11,Outros
309760,REC_HUM_EAD,2024-03-11,Outros
311802,ADM_EAD,2024-03-11,Outros
315498,EDU_ESP_EAD,2024-03-11,Outros
315816,GESFIN_EAD,2024-03-11,Outros
319396,LIC_PED_EAD,2024-03-11,Outros
328659,LOG_EAD,2024-03-11,Outros
333040,BED_FIS_EAD,2024-03-11,Outros
336562,CIC_EAD,2024-03-11,Outros
337062,LIC_PED_EAD,2024-03-11,Outros
340268,REC_HUM_EAD,2024-03-11,Outros
341906,LIC_PED_EAD,2024-03-11,Outros
349524,EST_COS_EAD,2024-03-11,Outros
350670,LIC_HIS_EAD,2024-03-11,Outros
352100,LIC_LET_EAD,2024-03-11,Outros
353068,BED_FIS_EAD,2024-03-11,Outros
354795,PRO_GER_EAD,2024-03-11,Outros
355990,BED_FIS_EAD,2024-03-11,Outros
356261,BED_FIS_EAD,2024-03-11,Outros
357144,GES_COM_EAD,2024-03-11,Outros
357160,CIC_EAD,2024-03-11,Outros
357276,CIC_EAD,2024-03-11,Outros
357470,GESFIN_EAD,2024-03-11,Outros
357470,GES_AMB_EAD,2024-03-11,Outros
357527,ADM_EAD,2024-03-11,Outros
357713,LIC_PED_EAD,2024-03-11,Outros
358507,LIC_PED_EAD,2024-03-11,Outros
359376,SER_SOC_EAD,2024-03-11,Outros
359473,ADM_EAD,2024-03-11,Outros
359724,PRO_GER_EAD,2024-03-11,Outros
359894,LIC_PED_EAD,2024-03-11,Outros
360307,LIC_PED_EAD,2024-03-11,Outros
361079,LIC_LET_EAD,2024-03-11,Outros
361338,LIC_PED_EAD,2024-03-11,Outros
361770,REC_HUM_EAD,2024-03-11,Outros
362881,LIC_PED_EAD,2024-03-11,Outros
363780,GES_AGR_EAD,2024-03-11,Outros
365481,LIC_PED_EAD,2024-03-11,Outros
365740,PRO_IND_EAD,2024-03-11,Outros
367344,LED_FIS_EAD,2024-03-11,Outros
367692,LOG_EAD,2024-03-11,Outros
367751,LIC_PED_EAD,2024-03-11,Outros
368022,LED_FIS_EAD,2024-03-11,Outros
368901,BED_FIS_EAD,2024-03-11,Outros
369436,REC_HUM_EAD,2024-03-11,Outros
369606,BED_FIS_EAD,2024-03-11,Outros
369770,GES_HOS_EAD,2024-03-11,Outros
369959,BED_FIS_EAD,2024-03-11,Outros
370051,LED_FIS_EAD,2024-03-11,Outros
370256,LED_FIS_EAD,2024-03-11,Outros
370531,GES_AGR_EAD,2024-03-11,Outros
371147,SER_SOC_EAD,2024-03-11,Outros
371600,LED_FIS_EAD,2024-03-11,Outros
371767,ADE_SIS_EAD,2024-03-11,Outros
371945,LIC_PED_EAD,2024-03-11,Outros
372011,PRO_GER_EAD,2024-03-11,Outros
372089,GESFIN_EAD,2024-03-11,Outros
372313,LIC_PED_EAD,2024-03-11,Outros
372991,EST_COS_EAD,2024-03-11,Outros
373867,EDU_ESP_EAD,2024-03-11,Outros
373913,LOG_EAD,2024-03-11,Outros
373930,LIC_PED_EAD,2024-03-11,Outros
374901,LIC_HIS_EAD,2024-03-11,Outros
374944,GES_AMB_EAD,2024-03-11,Outros
374979,LED_FIS_EAD,2024-03-11,Outros
375142,TEC_INF_EAD,2024-03-11,Outros
375282,LIC_PED_EAD,2024-03-11,Outros
376424,LIC_PED_EAD,2024-03-11,Outros
376483,BED_FIS_EAD,2024-03-11,Outros
376734,SER_SOC_EAD,2024-03-11,Outros
377218,LIC_PED_EAD,2024-03-11,Outros
378079,ADM_EAD,2024-03-11,Outros
378451,LIC_PED_EAD,2024-03-11,Outros
378664,BED_FIS_EAD,2024-03-11,Outros
378680,GES_MAR_EAD,2024-03-11,Outros
378818,SAU_PUB_EAD,2024-03-11,Outros
379399,LIC_PED_EAD,2024-03-11,Outros
379423,ADM_EAD,2024-03-11,Outros
379474,LIC_PED_EAD,2024-03-11,Outros
379784,LIC_HIS_EAD,2024-03-11,Outros
379954,PRO_GER_EAD,2024-03-11,Outros
380901,ADM_EAD,2024-03-11,Outros
381509,PRO_GER_EAD,2024-03-11,Outros
381746,LIC_PED_EAD,2024-03-11,Outros
381860,GES_MAR_EAD,2024-03-11,Outros
381975,BED_FIS_EAD,2024-03-11,Outros
381983,LIC_PED_EAD,2024-03-11,Outros
382130,GES_AMB_EAD,2024-03-11,Outros
382157,LIC_PED_EAD,2024-03-11,Outros
382691,LOG_EAD,2024-03-11,Outros
384295,TEC_INF_EAD,2024-03-11,Outros
384400,LIC_PED_EAD,2024-03-11,Outros
384486,LIC_PED_EAD,2024-03-11,Outros
384630,PRO_GER_EAD,2024-03-11,Outros
385237,CIC_EAD,2024-03-11,Outros
385458,CIC_EAD,2024-03-11,Outros
385482,LIC_PED_EAD,2024-03-11,Outros
385520,LIC_PED_EAD,2024-03-11,Outros
385717,PRO_GER_EAD,2024-03-11,Outros
385865,GES_COM_EAD,2024-03-11,Outros
385903,EST_COS_EAD,2024-03-11,Outros
385946,LIC_PED_EAD,2024-03-11,Outros
386020,LIC_PED_EAD,2024-03-11,Outros
386284,GES_COM_EAD,2024-03-11,Outros
386891,LED_FIS_EAD,2024-03-11,Outros
387205,GES_MAR_EAD,2024-03-11,Outros
388040,PRO_GER_EAD,2024-03-11,Outros
388139,GES_HOS_EAD,2024-03-11,Outros
388333,TEC_INF_EAD,2024-03-11,Outros
388430,GES_MAR_EAD,2024-03-11,Outros
388589,CIC_EAD,2024-03-11,Outros
388627,LIC_LET_EAD,2024-03-11,Outros
388716,GES_HOS_EAD,2024-03-11,Outros
388724,LED_FIS_EAD,2024-03-11,Outros
388864,ADM_EAD,2024-03-11,Outros
388945,REC_HUM_EAD,2024-03-11,Outros
389003,LIC_LET_EAD,2024-03-11,Outros
389313,ADM_EAD,2024-03-11,Outros
390214,LIC_PED_EAD,2024-03-11,Outros
390295,LED_FIS_EAD,2024-03-11,Outros
390842,EST_COS_EAD,2024-03-11,Outros
390877,ADM_EAD,2024-03-11,Outros
390915,LIC_PED_EAD,2024-03-11,Outros
391172,LIC_PED_EAD,2024-03-11,Outros
391593,BED_FIS_EAD,2024-03-11,Outros
391806,LED_FIS_EAD,2024-03-11,Outros
392241,GES_MAR_EAD,2024-03-11,Outros
392250,DES_INT_EAD,2024-03-11,Outros
392306,BED_FIS_EAD,2024-03-11,Outros
392349,LED_FIS_EAD,2024-03-11,Outros
393078,LIC_HIS_EAD,2024-03-11,Outros
393140,BED_FIS_EAD,2024-03-11,Outros
393272,ADE_SIS_EAD,2024-03-11,Outros
393280,REC_HUM_EAD,2024-03-11,Outros
393329,LIC_PED_EAD,2024-03-11,Outros
393450,MAT_EAD,2024-03-11,Outros
394449,GES_COM_EAD,2024-03-11,Outros
394651,TEC_INF_EAD,2024-03-11,Outros
394678,BED_FIS_EAD,2024-03-11,Outros
394708,TEC_INF_EAD,2024-03-11,Outros
394724,SER_SOC_EAD,2024-03-11,Outros
394830,ADM_EAD,2024-03-11,Outros
394864,DES_INT_EAD,2024-03-11,Outros
394880,LIC_PED_EAD,2024-03-11,Outros
394988,ADE_SIS_EAD,2024-03-11,Outros
395070,PRO_IND_EAD,2024-03-11,Outros
395092,PRO_IND_EAD,2024-03-11,Outros
395135,PRO_IND_EAD,2024-03-11,Outros
395208,ADE_SIS_EAD,2024-03-11,Outros
395313,LIC_PED_EAD,2024-03-11,Outros
395372,REC_HUM_EAD,2024-03-11,Outros
395394,REC_HUM_EAD,2024-03-11,Outros
395470,LIC_PED_EAD,2024-03-11,Outros
395488,GES_PUB_EAD,2024-03-11,Outros
395491,PRO_IND_EAD,2024-03-11,Outros
395534,BED_FIS_EAD,2024-03-11,Outros
395542,LIC_PED_EAD,2024-03-11,Outros
395577,ADM_EAD,2024-03-11,Outros
395585,MAT_EAD,2024-03-11,Outros
395658,MAT_EAD,2024-03-11,Outros
395747,GES_MAR_EAD,2024-03-11,Outros
395755,EDU_ESP_EAD,2024-03-11,Outros
395925,LIC_HIS_EAD,2024-03-11,Outros
396069,LIC_LET_EAD,2024-03-11,Outros
396140,SER_SOC_EAD,2024-03-11,Outros
396293,REC_HUM_EAD,2024-03-11,Outros
396336,LIC_HIS_EAD,2024-03-11,Outros
396450,PRO_GER_EAD,2024-03-11,Outros
396565,TEC_INF_EAD,2024-03-11,Outros
396638,LED_FIS_EAD,2024-03-11,Outros
396646,LED_FIS_EAD,2024-03-11,Outros
396700,LED_FIS_EAD,2024-03-11,Outros
396727,CIC_EAD,2024-03-11,Outros
396790,LIC_PED_EAD,2024-03-11,Outros
396832,SER_SOC_EAD,2024-03-11,Outros
396867,LOG_EAD,2024-03-11,Outros
396897,SER_SOC_EAD,2024-03-11,Outros
396905,ADM_EAD,2024-03-11,Outros
396913,CIC_EAD,2024-03-11,Outros
396998,PRO_GER_EAD,2024-03-11,Outros
388287,GESFIN_EAD,2024-03-11,Outros
388473,EST_COS_EAD,2024-03-11,Outros
388651,BED_FIS_EAD,2024-03-11,Outros
397014,PRO_GER_EAD,2024-03-11,Outros
397170,GES_AGR_EAD,2024-03-11,Outros
397189,LED_FIS_EAD,2024-03-11,Outros
397200,REC_HUM_EAD,2024-03-11,Outros
397316,REC_HUM_EAD,2024-03-11,Outros
397502,REC_HUM_EAD,2024-03-11,Outros
397510,LIC_PED_EAD,2024-03-11,Outros
397707,LED_FIS_EAD,2024-03-11,Outros
397812,GES_COM_EAD,2024-03-11,Outros
397994,GESFIN_EAD,2024-03-11,Outros
398088,SER_SOC_EAD,2024-03-11,Outros
398142,LIC_PED_EAD,2024-03-11,Outros
398240,LIC_HIS_EAD,2024-03-11,Outros
398274,GES_MAR_EAD,2024-03-11,Outros
398371,CIC_EAD,2024-03-11,Outros
398452,PRO_GER_EAD,2024-03-11,Outros
398490,REC_HUM_EAD,2024-03-11,Outros
398622,LIC_HIS_EAD,2024-03-11,Outros
398665,MAT_EAD,2024-03-11,Outros
399025,GES_COM_EAD,2024-03-11,Outros
399050,ENG_SOF_EAD,2024-03-11,Outros
399068,PRO_IND_EAD,2024-03-11,Outros
399076,GES_AGR_EAD,2024-03-11,Outros
399084,LOG_EAD,2024-03-11,Outros
399130,LIC_PED_EAD,2024-03-11,Outros
399157,LIC_PED_EAD,2024-03-11,Outros
399173,LIC_PED_EAD,2024-03-11,Outros
399262,REC_HUM_EAD,2024-03-11,Outros
399292,EDU_ESP_EAD,2024-03-11,Outros
399360,ADM_EAD,2024-03-11,Outros
399497,ADM_EAD,2024-03-11,Outros
399564,ADM_EAD,2024-03-11,Outros
399572,BED_FIS_EAD,2024-03-11,Outros
399602,GES_AMB_EAD,2024-03-11,Outros
399610,GES_HOS_EAD,2024-03-11,Outros
399653,SER_SOC_EAD,2024-03-11,Outros
399661,PRO_GER_EAD,2024-03-11,Outros
399726,EDU_ESP_EAD,2024-03-11,Outros
399815,REC_HUM_EAD,2024-03-11,Outros
399840,LOG_EAD,2024-03-11,Outros
399971,LIC_PED_EAD,2024-03-11,Outros
399980,LOG_EAD,2024-03-11,Outros
400031,ADM_EAD,2024-03-11,Outros
400180,ADM_EAD,2024-03-11,Outros
400210,ADM_EAD,2024-03-11,Outros
400228,ADM_EAD,2024-03-11,Outros
400309,LIC_PED_EAD,2024-03-11,Outros
400449,EDU_ESP_EAD,2024-03-11,Outros
400592,LIC_LET_EAD,2024-03-11,Outros
400627,GES_MAR_EAD,2024-03-11,Outros
400732,SER_SOC_EAD,2024-03-11,Outros
400740,PRO_GER_EAD,2024-03-11,Outros
400767,GES_AMB_EAD,2024-03-11,Outros
400797,GES_PUB_EAD,2024-03-11,Outros
400856,GES_COM_EAD,2024-03-11,Outros
400880,GES_AMB_EAD,2024-03-11,Outros
400910,SER_SOC_EAD,2024-03-11,Outros
400970,GES_COM_EAD,2024-03-11,Outros
400995,LIC_PED_EAD,2024-03-11,Outros
401003,PRO_GER_EAD,2024-03-11,Outros
401020,REC_HUM_EAD,2024-03-11,Outros
401151,ADM_EAD,2024-03-11,Outros
401208,LOG_EAD,2024-03-11,Outros
401232,CIC_EAD,2024-03-11,Outros
401259,BED_FIS_EAD,2024-03-11,Outros
401267,PRO_GER_EAD,2024-03-11,Outros
401470,LIC_LET_EAD,2024-03-11,Outros
401542,GES_PUB_EAD,2024-03-11,Outros
401720,GES_HOS_EAD,2024-03-11,Outros
401755,GES_COM_EAD,2024-03-11,Outros
401780,IOT_EAD,2024-03-11,Outros
401793,LIC_PED_EAD,2024-03-11,Outros
401844,GES_COM_EAD,2024-03-11,Outros
401852,ADM_EAD,2024-03-11,Outros
401909,GES_COM_EAD,2024-03-11,Outros
401933,GES_MAR_EAD,2024-03-11,Outros
402026,PRO_GER_EAD,2024-03-11,Outros
402115,LIC_PED_EAD,2024-03-11,Outros
402123,EDU_ESP_EAD,2024-03-11,Outros
402204,ENG_SOF_EAD,2024-03-11,Outros
402255,PRO_GER_EAD,2024-03-11,Outros
402263,GES_AMB_EAD,2024-03-11,Outros
402310,LIC_PED_EAD,2024-03-11,Outros
402328,LOG_EAD,2024-03-11,Outros
402336,LIC_GEO_EAD,2024-03-11,Outros
402344,GES_COM_EAD,2024-03-11,Outros
402360,EST_COS_EAD,2024-03-11,Outros
402441,MAT_EAD,2024-03-11,Outros
402484,ADE_SIS_EAD,2024-03-11,Outros
402506,REC_HUM_EAD,2024-03-11,Outros
402565,MAT_EAD,2024-03-11,Outros
402573,ADM_EAD,2024-03-11,Outros
402620,EST_COS_EAD,2024-03-11,Outros
402638,SER_SOC_EAD,2024-03-11,Outros
402646,ENG_COA_EAD,2024-03-11,Outros
402654,GES_COM_EAD,2024-03-11,Outros
402670,SAU_PUB_EAD,2024-03-11,Outros
402689,REC_HUM_EAD,2024-03-11,Outros
402743,IOT_EAD,2024-03-11,Outros
402778,BED_FIS_EAD,2024-03-11,Outros
402808,GESFIN_EAD,2024-03-11,Outros
402816,DES_INT_EAD,2024-03-11,Outros
402832,GES_COM_EAD,2024-03-11,Outros
402921,BED_FIS_EAD,2024-03-11,Outros
403014,ENG_SOF_EAD,2024-03-11,Outros
403057,REC_HUM_EAD,2024-03-11,Outros
403065,GES_AMB_EAD,2024-03-11,Outros
403189,REC_HUM_EAD,2024-03-11,Outros
403308,REC_HUM_EAD,2024-03-11,Outros
403324,ENG_SOF_EAD,2024-03-11,Outros
403375,BED_FIS_EAD,2024-03-11,Outros
403383,ADM_EAD,2024-03-11,Outros
403588,ADM_EAD,2024-03-11,Outros
403618,ADM_EAD,2024-03-11,Outros
403677,CIC_EAD,2024-03-11,Outros
403685,ADM_EAD,2024-03-11,Outros
403699,LIC_PED_EAD,2024-03-11,Outros
403715,SER_SOC_EAD,2024-03-11,Outros
403740,REC_HUM_EAD,2024-03-11,Outros
403774,GES_MAR_EAD,2024-03-11,Outros
403804,LIC_PED_EAD,2024-03-11,Outros
403820,SER_SOC_EAD,2024-03-11,Outros
403901,REC_HUM_EAD,2024-03-11,Outros
403960,PRO_IND_EAD,2024-03-11,Outros
404029,GES_HOS_EAD,2024-03-11,Outros
404037,LIC_PED_EAD,2024-03-11,Outros
404045,LIC_PED_EAD,2024-03-11,Outros
404053,LIC_PED_EAD,2024-03-11,Outros
404134,CIC_EAD,2024-03-11,Outros
404177,LIC_PED_EAD,2024-03-11,Outros
404199,CIC_EAD,2024-03-11,Outros
404215,GES_PUB_EAD,2024-03-11,Outros
404240,ADE_SIS_EAD,2024-03-11,Outros
404266,EST_COS_EAD,2024-03-11,Outros
404274,LIC_PED_EAD,2024-03-11,Outros
404296,BED_FIS_EAD,2024-03-11,Outros
404312,EST_COS_EAD,2024-03-11,Outros
404339,REC_HUM_EAD,2024-03-11,Outros
404347,GESFIN_EAD,2024-03-11,Outros
404380,GESFIN_EAD,2024-03-11,Outros
404444,PRO_IND_EAD,2024-03-11,Outros
